SLEOP_ID,Candidate_SLEOP_ID,ElectionDate,ElectionType,ResultType,"City Council",ElectionDistrict,ElectionRegion,CandidateFirstName,CandidateSurname,CandidatePoliticalParty,CandidatePoliticalPartyColor,ElectionRound,ValidVotes,ValidVotesPercent,Winner,ResultStatus,CandidatePhoto,SLOEDP_UUID,Candidate_SLEOP_UUID,CandidateOtherNames,CandidateFullname
11269,9987,2023-06-24,Chairperson,"District Results",,"Western Area Rural",,Amidu,Kamara,PLP,3e59a9,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,71042b9c-5eea-46e1-95a3-f7fa7f113b09,cbd702ab-83f5-46be-92a5-d2d41660e9a4,Ibrahim,"Amidu Ibrahim Kamara"
11301,10019,2023-06-24,Chairperson,"District Results",,Kono,,Ibrahim,Yamba,NDA,1F681B,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,ce81a223-59b4-4484-be4b-731ba7aeb5ed,8c3a949b-562f-48d0-9eb0-5fcf8c2c203c,Tamba,"Ibrahim Tamba Yamba"
11333,10052,2023-06-24,Chairperson,"District Results",,Kailahun,,Morie,Lengor,RUFP,996633,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,bf1737e9-d9f6-4131-ada8-efdedcfc1fba,47a56c0b-76ec-41db-a89c-c46052073481,Sam,"Morie Sam Lengor"
1352,1342,2018-03-07,Chairperson,"District Results",,"Western Area Rural",,Sorie,Turay,C4C,d68910,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,620a73c2-f00f-4427-98f8-62c944beebbf,c9bf237e-16d6-48df-9d64-2d2f4138db47,,"Sorie Turay"
1472,1464,2018-03-07,Chairperson,"District Results",,Pujehun,,Ibrahim,Sannoh,CDP,f1c40f,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,83653f3e-bfdd-4588-86c5-51b1ee9d0cd6,689c0181-d25e-4fb9-a3fa-1d781892cdde,Mustapha,"Ibrahim Mustapha Sannoh"
3945,3892,2018-03-07,Mayor,"District Results","Bonthe Municipal",Bonthe,,Layemin,Sandi,SLPP,009900,"First Round",0,0.00,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,39b4af71-43bd-4537-9887-a3560a72afc9,eafbcd6d-9126-47ca-811e-3ca6bc2903aa,Joe,"Layemin Sandi"
11212,75,2023-06-24,Mayor,"District Results","Koidu-New Sembehun City",Kono,,Komba,Sam,C4C,d68910,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,065052a8-9140-4d7b-8dca-bb9021e87a8e,c62a718a-b4d5-4aad-b2f0-ed09dc105fcd,,"Komba Sam"
11280,9998,2023-06-24,Chairperson,"District Results",,Koinadugu,,Foday,Kuraisy,SLPP,009900,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,bc495839-6ea2-4778-af9e-50bd7c442b6e,977758d9-d832-44be-b789-f17683536495,Mamudu,"Foday Mamudu Kuraisy"
11312,10030,2023-06-24,Chairperson,"District Results",,Pujehun,,Dennis,Swaray,APC,FF333C,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,d66929fa-e391-4c42-85f4-6f040ed4ec33,c26eef6b-06f5-4e63-b8eb-78e37ff4b091,,"Dennis  Swaray"
1378,1369,2018-03-07,Chairperson,"District Results",,Tonkolili,,Mustapha,Conteh,CDP,f1c40f,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,a7751b6b-1806-4be5-8d6c-5719428bc09b,7b619ad3-4fe6-43e6-81b3-022e7bf05d6c,,"Mustapha Conteh"
1525,1508,2018-03-07,Chairperson,"District Results",,Kambia,,Fouad,Bangura,PDP,1E90FF,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,a8912530-7367-4e65-b0ab-e45fb24f2c3f,9f274b6e-a1d3-4d73-8c7e-9e90e6d24e02,,"Fouad Bangura"
11191,9947,2023-06-24,Mayor,"District Results","Port Loko City","Port Loko",,Salamatu,Tarawallie,ADP,ff339f,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-1.png,77ff2501-2cbb-47e7-9b15-3770650a0ca2,8e05d236-7a3b-4c0b-9c0b-3a1df34076b7,Ibrahim,"Salamatu Ibrahim Tarawallie"
11259,11099,2023-06-24,Chairperson,"District Results",,Bonthe,,Mustapha,Allieu,NDA,1F681B,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,4b84d869-342d-47e4-b071-ff059ff25afa,e0e417e3-2859-4f2e-876b-e70c2987eaee,Modibor,"Mustapha Modibor Allieu"
11291,10009,2023-06-24,Chairperson,"District Results",,Falaba,,Lansana,Kargbo,APC,FF333C,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,a1df58e8-4074-49d3-8d10-fc03e8e37502,79e007a2-b3ec-49b3-8d12-9fb8bb75ff66,Emmanuel,"Lansana Emmanuel Kargbo"
11323,10042,2023-06-24,Chairperson,"District Results",,"Western Area Rural",,Mariama,Koroma,RUFP,996633,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,074db988-b70a-424e-bcda-c17bcd0cb92b,1cd2b0c8-cb54-446c-ad34-da24a394cb98,,"Mariama  Koroma"
1441,1435,2018-03-07,Chairperson,"District Results",,Moyamba,,Julius,Kopoi,C4C,d68910,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,f9ad9c3f-81ec-49a5-b601-2e0d7b264cc7,fcc42af2-81a0-4e4c-bbad-b3aa96016676,,"Julius Kopoi"
1576,1563,2018-03-07,Chairperson,"District Results",,Bonthe,,Abdul,Bah,CDP,f1c40f,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,10e4e3b1-8a05-4862-a3b4-f991ef23b33e,a3aa9729-d666-4ce1-93a0-d0a1eda062e3,,"Abdul Bah"
11202,9957,2023-06-24,Mayor,"District Results","Kenema City",Kenema,,Abdul,Shaw,NDA,1F681B,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,9f7013df-bab4-4f76-b973-39db48639859,852b16d9-f048-4c2e-8334-88b48bf3ba80,Karim,"Abdul Karim Shaw"
11270,9988,2023-06-24,Chairperson,"District Results",,Bombali,,Alie,Dabor,SLPP,009900,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,b5e5c463-a430-4946-8c1d-527e5e10ae94,49bc29ff-3bbe-4530-ab6f-a94051e0063c,,"Alie  Dabor"
11302,10020,2023-06-24,Chairperson,"District Results",,Kono,,Solomon,Gbondo,PMDC,f3881e,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,c535bd57-06b6-4c6a-bbba-92acf9d4ec70,35c934aa-7713-4d1e-a3ee-697df69a07fa,Sahr,"Solomon Sahr Gbondo"
1353,1345,2018-03-07,Chairperson,"District Results",,"Western Area Rural",,Thaimu,Kamara,CDP,f1c40f,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,97bf143d-ba12-4eac-b58d-2c94503265b2,9c4d85f3-33e5-4744-8665-fbcc235e5551,,"Thaimu Kamara"
1474,1466,2018-03-07,Chairperson,"District Results",,Pujehun,,Charles,Jah,NGC,4b0082,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,f2ae6b68-2d5a-4155-9c2d-82c118ea3e34,377942a6-c28b-4a46-a4bf-866eb1c96fd7,,"Charles Jah"
11213,9968,2023-06-24,Mayor,"District Results","Koidu-New Sembehun City",Kono,,Sahr,Bonga,NURP,d39b47,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,23900731-246c-4105-a1a4-94b8c85727af,e678247a-2df0-43f0-a47d-22d6a233f7fe,,"Sahr  Bonga"
11281,9999,2023-06-24,Chairperson,"District Results",,Kono,,Augustine,Sheku,SLPP,009900,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,b3764531-d737-422d-acb2-3bddee94defb,e8b1458d-f04b-4918-b9f9-6b128f8022f8,Sahr,"Augustine Sahr Sheku"
11313,10031,2023-06-24,Chairperson,"District Results",,Moyamba,,Gassimu,Jembeh,CDP,f1c40f,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,44835c5c-1f41-4070-991e-486b55fb17d3,f2f0cece-9845-4526-bf0b-cc5ce4de9897,Soriba,"Gassimu Soriba Jembeh"
1288,1281,2018-03-07,Mayor,"District Results","Koidu-New Sembehun City",Kono,,Sahr,Sonsiama,ADP,ff339f,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,b5e0c5a0-e5ca-4e3a-b834-0e61c5bed082,adb324c2-048c-4158-9c9e-e8ff3a899ea7,,"Sahr Sonsiama"
1379,1372,2018-03-07,Chairperson,"District Results",,Tonkolili,,Abu,Koroma,SLPP,009900,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,c1f90933-c058-4625-95f8-738f88fda813,3e36b36c-34f9-45e7-92ca-b989211c7600,,"Abu Koroma"
1527,1510,2018-03-07,Chairperson,"District Results",,Kambia,,Abass,Mondowah,PMDC,f3881e,"First Round",0,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,04c14bdc-4274-4b3b-b9d5-43a06c391ae5,f61e5d6b-2cff-4956-86b6-4c655aa14769,,"Abass Mondowah"
11192,9948,2023-06-24,Mayor,"District Results","Kenema City",Kenema,,Emmanuel,Tarmoh,APC,FF333C,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,107c65b5-b8e8-4649-a322-69b509fd5378,5bc7b230-ce20-4988-b953-c27a97d2532d,,"Emmanuel  Tarmoh"
11260,9978,2023-06-24,Chairperson,"District Results",,Kailahun,,Sahr,Lamie,SLPP,009900,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,19a248e2-d2a6-45f2-b7c5-575a76d7eed5,65877d84-0286-4103-be39-a660b28a493e,Ahmed,"Sahr Ahmed Lamie"
11292,10010,2023-06-24,Chairperson,"District Results",,Kenema,,George,Sellu,APC,FF333C,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,6618c173-4618-4778-b5eb-c34eb65133c4,38fb000b-0b2a-4577-a6c6-322c6255dc44,,"George  Sellu"
11324,10043,2023-06-24,Chairperson,"District Results",,Tonkolili,,Edward,Bomah,NURP,d39b47,"First Round",0,0.00,No,Provisional,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,156e6016-0e41-4158-adef-1f3a07ec7580,1cf58500-a142-44e1-b282-d25ff1c4ec08,Francis,"Edward Francis Bomah"
